user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A2321,"['Dynarex 2611 Safe-Touch Vinyl Exam Glove Powder Less Small Box', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs']","E-Projects EPC-105 16 Value Resistor Kit, 10 Ohm - 1M Ohm, 1/2 Watt (Pack of 400)","[829, 285]",2983,"['<a_44><b_254><c_10>', '<a_73><b_8><c_168>']",<a_73><b_56><c_80>
A1789,['SE TL10 10-Piece Test Lead Set with Alligator Clips'],uxcell 901913-WYBCSX Dual Alligator Clip Banana Connector Multi Meter Test Lead,[281],1797,['<a_211><b_100><c_25>'],<a_211><b_55><c_35>
A2164,"['Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'Crawford Rafter Hook RH26-25 (25 Per Package)']",Intertape Polymer Group 9970 Indoor Carpet Tape 1.88-Inches x 36-Yards,"[151, 151, 151, 151, 1306]",436,"['<a_68><b_98><c_239>', '<a_68><b_98><c_239>', '<a_68><b_98><c_239>', '<a_68><b_98><c_239>', '<a_87><b_169><c_77>']",<a_202><b_175><c_175>
A6908,"['SainSmart PLA-151 PLA Filament (Red)', 'Printrbot Assembled Metal Simple 3D Printer, Black, PLA Filament, 1.75mm Ubis Hot End, 6"" x 6"" x 6"" Build Volume', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Blue']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow","[2717, 2667, 3479]",1851,"['<a_223><b_66><c_158>', '<a_197><b_66><c_24>', '<a_223><b_198><c_157>']",<a_223><b_198><c_9>
A2750,"['Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe', 'Highland (9002900) Fat Strap Bungee Cord Assortment - 6 Piece', 'Nilight GA0005 Holder TAP Adapter Mini ATM APM Blade Fuse Holder-10 Pack', 'Neiko 10197A Titanium Step Drill Bit Set, High Speed Steel | 5-Piece Set | Total 50 Sizes', 'Install Bay 3M Heat Shrink Tubing 1/4 Inch 10G - 4 Feet']",Install Bay Heat Shrink 3/8 Inch x 4 Feet,"[1768, 512, 368, 248, 1294]",3019,"['<a_108><b_107><c_125>', '<a_71><b_81><c_211>', '<a_23><b_245><c_211>', '<a_224><b_237><c_164>', '<a_228><b_243><c_4>']",<a_228><b_153><c_0>
A5420,"['Dynarex 2513 SafeTouch Nitrile Exam Gloves, Non-Latex, Powder Free, Large, Blue (Pack of 100)', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects', 'American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects']","Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing","[780, 182, 417, 417]",145,"['<a_44><b_9><c_196>', '<a_107><b_93><c_0>', '<a_67><b_56><c_2>', '<a_67><b_56><c_2>']",<a_17><b_14><c_32>
A7612,"['[REPRAPGURU] RAMPS 1.4 Controller Board for RepRap 3D Printer', 'RepRap Champion Metal J-Head V6 Hot End for RepRap 3D Printer 1.75mm Filament Direct Feed Extruder 0.4mm Nozzle']",LCD Smart Controller for RepRap 3D Printer RAMPS 1.4 Electronics (20 characters x 4 lines),"[2940, 3444]",3666,"['<a_158><b_79><c_187>', '<a_158><b_217><c_2>']",<a_158><b_79><c_128>
A3069,"['American Terminal E-FFR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects', 'American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects']",American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects,"[58, 417]",417,"['<a_67><b_56><c_17>', '<a_67><b_56><c_2>']",<a_67><b_56><c_2>
A4253,"['WD-40 100324 Multi-Use Product Spray with Smart Straw, 12 oz. (Pack of 1)', 'PH 1-14 Test Paper Litmus Strips Tester, Universal Application for Saliva Urine Water Soil Testing, 80pcs', 'Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)', 'WD-40 Multi-Use Product - Multi-Purpose Lubricant with EZ-REACH Flexible Straw. 14.4 oz. (6 Pack)']","Schaeffer Manufacturing Co. 0131-021S Neutra Fuel Stabilizer, 12 oz","[279, 911, 2597, 628]",2193,"['<a_173><b_27><c_142>', '<a_94><b_166><c_10>', '<a_14><b_97><c_86>', '<a_173><b_94><c_213>']",<a_173><b_168><c_64>
A2573,"['KYDEX V Sheet - 0.028"" Thick, Black, 12&rdquo;x12&rdquo; Nominal', 'WD-40 100324 Multi-Use Product Spray with Smart Straw, 12 oz. (Pack of 1)', 'Sponge Neoprene With Adhesive 1/8"" Thick X 54"" Wide X 1\'', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'Keeper Foot x 2 Inch 02612 6\' x 2"" Lift Sling', 'ZJchao 10 pieces Tungsten Carbide Rotary Burr SET 1/8"" shank [Misc.]', 'Duck Brand 300877 Professional Grade Electrical Tape, 3/4-Inch by 66 Feet, Single Roll, White', 'Best Quality Plastic Self Drilling Drywall Anchors with Screws Kit, 100 Pieces All Together, Anchors Made in USA', 'DuPont Teflon Non-Stick']",Dremel EZ506CU 1-1/2-Inch Premium Metal Cutting Rotary Wheel,"[287, 279, 3336, 182, 84, 1184, 265, 490, 452, 774]",365,"['<a_79><b_152><c_3>', '<a_173><b_27><c_142>', '<a_170><b_230><c_0>', '<a_107><b_93><c_0>', '<a_104><b_186><c_66>', '<a_71><b_93><c_169>', '<a_193><b_113><c_101>', '<a_202><b_161><c_182>', '<a_224><b_63><c_0>', '<a_197><b_204><c_0>']",<a_193><b_176><c_173>
A5749,"['Resistor Land - 1400pcs 1/4W 70 Value Resistor Assortment Kit for Prototyping', 'American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish', 'Smart Weigh CW-500G Carbon Steel 500g OIML Class M1: &plusmn; 25 mg Calibration Weight with Chrome Finish']",JawayTool Rubber Grommets Kit & Plug Wire Ring Assortment Set Electrical Gasket Tools - 180 - Pieces,"[3065, 805, 1499]",1065,"['<a_73><b_183><c_210>', '<a_229><b_95><c_222>', '<a_229><b_95><c_66>']",<a_71><b_244><c_200>
A3432,"['Stainless Steel 304 Cast Pipe Fitting, Hex Locknut, MSS SP-114, 1"" NPT Female', 'URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS)']","Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes","[1774, 170]",178,"['<a_108><b_146><c_114>', '<a_228><b_45><c_149>']",<a_224><b_17><c_207>
A597,"['Filament Outlet Red PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'Filament Outlet Blue PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA']",Milwaukee Instruments MW102 PH and Temperature Meter,"[1844, 1845]",1846,"['<a_223><b_120><c_7>', '<a_223><b_120><c_9>']",<a_107><b_111><c_32>
A873,"['Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'Large alligator to large alligator test lead set 5 Different colors (10 Wires total) - SciencePurchase']","Dap 18546 Kwik Seal Plus Kitchen and Bath All-Purpose Adhesive Caulk Clear, 5.5-Ounce","[151, 2222]",657,"['<a_68><b_98><c_239>', '<a_211><b_36><c_86>']",<a_244><b_171><c_12>
A5842,"['Wixey WR300 Digital Angle Gauge', 'Harris Professional Spray Bottle 32oz (3-Pack), All-Purpose with Clear Finish, Pressurized Sprayer, Adjustable Nozzle and Measurements', 'Walter Surface Technologies 53L350 Trigger Sprayer - Refillable Empty Spray Bottle. Janitorial Supplies']","Miller Electric 229895 Gage, Wire Metal Sizes","[25, 1232, 1580]",415,"['<a_104><b_196><c_96>', '<a_206><b_255><c_63>', '<a_150><b_212><c_127>']",<a_104><b_251><c_25>
A4726,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Milwaukee 0490-22 4-Volt Lithium-Ion Screwdriver Kit']",Milwaukee 0490-22 4-Volt Lithium-Ion Screwdriver Kit,"[116, 116, 1858]",1858,"['<a_202><b_62><c_182>', '<a_202><b_62><c_182>', '<a_197><b_171><c_190>']",<a_197><b_171><c_190>
A7427,"['BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', '3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'SainSmart Wood-LightBrown-1KG1.75 3D Printer Wood Filament 1 kg (1.75 mm Light Brown)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold', 'BuildTak BT30185 Spatula', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Blue']",Inland 1.75mm Translucent Magenta PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),"[2477, 2660, 3401, 2152, 2920, 3479]",3443,"['<a_223><b_160><c_251>', '<a_223><b_80><c_158>', '<a_223><b_85><c_4>', '<a_223><b_198><c_100>', '<a_91><b_127><c_177>', '<a_223><b_198><c_157>']",<a_158><b_72><c_13>
A5388,"['Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES and COLORS', 'American Terminal E-BCY-100 12/10-Gauge Economy Vinyl Butt Connectors', 'American Terminal E-BCRN-100 22/18-Gauge Economy Nylon Butt Connectors']",American Terminal E-FMY250N-100 12/10-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects,"[1623, 1677, 2900]",1697,"['<a_228><b_187><c_149>', '<a_67><b_137><c_28>', '<a_67><b_56><c_196>']",<a_67><b_56><c_202>
A696,"['Hy-Ko Plastic Sign White 9"" X 12"" Protected By Video Surveillance Polystyrene', 'Stanley 21-106 8-Inch Mill Bastard File', 'Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)', 'ProTapes Pro Duct 100 PE-Coated Cloth Economy Duct Tape, 60 yds Length x 2"" Width, Silver (Pack of 1)', 'Grip-Rite 158CDWS1 1-5/8-Inch 6 Coarse Thread Drywall Screw with Bugle Head, 1 Pound', 'Sashco 13030 10.5oz Sashco Sealants White Lexel Adhesive Caulk, 10.5-Ounce', '3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1)']","Dap 7079812343 Drydex 5.5 Oz 6Pk Raw Building Material, 5.5-Ounce, Pink/White","[1972, 791, 202, 528, 1969, 1973, 467]",609,"['<a_158><b_68><c_148>', '<a_193><b_253><c_154>', '<a_165><b_15><c_16>', '<a_202><b_62><c_214>', '<a_224><b_55><c_190>', '<a_244><b_170><c_3>', '<a_202><b_160><c_184>']",<a_244><b_136><c_142>
A2738,"['Skin Staple Remover Kit', '3M 1860 N95 RESPIRATOR AND SURGICAL MASK Box of 20', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS']",RADTriage FIT,"[384, 292, 192]",2828,"['<a_180><b_87><c_25>', '<a_44><b_109><c_129>', '<a_99><b_241><c_165>']",<a_153><b_81><c_38>
A905,"['Crawford Rafter Hook RH26-25 (25 Per Package)', 'IIT 16736 Safety PTO Pin Assortment, 5-Piece', 'Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.']","Super Glue 15187 Super Glue, 12-Pack","[1306, 578, 77, 675]",114,"['<a_87><b_169><c_77>', '<a_71><b_250><c_199>', '<a_202><b_162><c_47>', '<a_165><b_59><c_69>']",<a_165><b_214><c_252>
A5287,"['Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', 'VersaPro Black Nitrile Exam Gloves, Powder-Free, Medium, Box/100']","Think Safe 1095TS 7"" Trauma Shear","[283, 283, 1282]",2530,"['<a_44><b_9><c_168>', '<a_44><b_9><c_168>', '<a_44><b_9><c_69>']",<a_44><b_182><c_228>
A5870,"['SEOH 5 Pack Glass Borosilicate Graduated Beakers 50 100 250 600 and 1000ml', 'Nalgene 2423-0500 LDPE Color-Coded Unitary Wash Bottle, 500mL Capacity, Colored Polypropylene Screw Cap, Assorted Cap Colors, Pack of Four', 'American Educational Cast Iron Support Ring Stand with Triangular Base, 7-3/4"" Legs, 7/16"" Diameter x 23"" Length Rod Size']","JB Industries DVO-24 Bottle of Black Gold Vacuum Pump Oil, 1 gallon - GIDDS-2463009","[3038, 3647, 237]",2672,"['<a_94><b_40><c_0>', '<a_206><b_200><c_169>', '<a_87><b_22><c_61>']",<a_173><b_100><c_15>
A4137,"['Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)']","Shop-Vac 5872410 5.5-Peak Horsepower Portable Contractor Right Stuff Wet/Dry Vacuum, 5-Gallon",[677],589,['<a_44><b_46><c_248>'],<a_24><b_174><c_121>
A4996,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'General Hydroponics Ph 7.0 Calibration Solution - 8 Ounces, 1 bottle', 'Milwaukee Instruments PH600AQ Ph Tester With 1 Point Manual Calibration']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[181, 181, 1834, 887]",182,"['<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_229><b_166><c_248>', '<a_107><b_111><c_248>']",<a_107><b_93><c_0>
A6636,"['Pro Tapes PRO-46/BLK260 PRO-46 Colored Masking Tape: 2"" x 60 yd, Black', 'Pro Tapes PRO-46/BLK260 PRO-46 Colored Masking Tape: 2"" x 60 yd, Black']","Pro Tapes PRO-46/BLK260 PRO-46 Colored Masking Tape: 2"" x 60 yd, Black","[3100, 3100]",3100,"['<a_202><b_62><c_103>', '<a_202><b_62><c_103>']",<a_202><b_62><c_103>
A519,"['Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES', 'Seville Classics Commercial NSF Stainless Steel Top Worktable 49 x 24 inches', 'Neiko 53100A 4-Inch Pegboard Hooks and Organizer Assortment | 50-Piece Value Pack', 'IIT 78000 Mini Table Vice', 'Super Glue 15187 Super Glue, 12-Pack', '6203RS Bearing 17x40x12 Sealed Ball Bearings', 'Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft', 'National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc', 'Uxcell a12110700ux0244 5 x 10mm Red Square Wired Car Horn Momentary Push Button Switch AC 250V 3A', 'Tojwi 10X Solid Carbide Carbide Burrs for Rotary Drill Die Grinder Carving Bit Model: 62934']","Gardner Bender 10-145F 12-10 Female Terminal, 100 Pack, Yellow AWG","[399, 1653, 849, 1654, 114, 1655, 168, 495, 1656, 1650]",1529,"['<a_228><b_187><c_137>', '<a_109><b_106><c_6>', '<a_71><b_2><c_237>', '<a_159><b_27><c_133>', '<a_165><b_214><c_252>', '<a_251><b_44><c_213>', '<a_202><b_147><c_0>', '<a_71><b_69><c_199>', '<a_236><b_35><c_78>', '<a_193><b_30><c_68>']",<a_67><b_245><c_41>
A4555,"['Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack', 'Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack', 'Fantronics 7mm Android Endoscope OTG Micro USB Endoscope Waterproof Borescopes Inspection Camera with 6 LED and 3.5M Cable']",Performix 12213 Plasti Dip Black  - 22 oz. Dip Can,"[341, 341, 138]",1507,"['<a_193><b_5><c_106>', '<a_193><b_5><c_106>', '<a_180><b_55><c_136>']",<a_173><b_177><c_129>
A2917,"['Maxcraft 7688 Metal and Wood Screw Assortment, 300-Piece']","110 Copper Sheet, Unpolished (Mill) Finish, ASTM B152, 0.032"" Thickness, 12"" Width, 24"" Length",[611],1311,['<a_224><b_139><c_139>'],<a_251><b_221><c_21>
A7128,"['20Pcs Steel Rivet Nut Insert Nutsert 5/16-18', 'Pack of 12 3/8"" - 24 Fittings for 3/16"" tube', 'Signstek 3 1/2 6802 II Dual Channel Digital Thermometer -58&deg;F~1022&deg;F(-50~1300&deg;C) with 2 K-Type Thermocouple Sensor Probe']","Uxcell Probe K Type 0-500C Temperature Range Coiled Thermocouple, 1.5M, 80 mm x 3 mm","[2129, 3119, 866]",2996,"['<a_17><b_249><c_14>', '<a_108><b_253><c_213>', '<a_211><b_155><c_124>']",<a_211><b_232><c_253>
A847,"['Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)', 'Oral-B Deep Sweep Toothbrush', '3M Vinyl Tape 471 Blue, 3/4 in x 36 yd, Conveniently Packaged (Pack of 1)', 'Scotch Light Duty Packaging Tape 610 Clear Heat Resistant, 1 in x 72 yd (Pack of 1)', 'Colgate Max White Full Head Toothbrush, Soft', 'Colgate 360 Compact Head Toothbrush, Soft', 'Dorman Hardware 4-9820 Peghooks, Value-Pack, 28-Piece', 'ROBO 3D R1 Fully Assembled 3D Printer, 8"" x 9"" x 10"" (Discontinued)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red","[1210, 194, 274, 2159, 1091, 1093, 2160, 1575]",1850,"['<a_202><b_46><c_193>', '<a_24><b_141><c_73>', '<a_202><b_205><c_240>', '<a_202><b_121><c_66>', '<a_24><b_214><c_79>', '<a_24><b_214><c_186>', '<a_71><b_98><c_20>', '<a_91><b_176><c_178>']",<a_223><b_198><c_182>
A5535,"['Funnel, Regular stem, glass, 50 OD x 50mm stem', 'SEOH Plastic Hexagonal Weigh Boats Micro Dish 100pk', 'PYREX 2L Narrow Mouth Erlenmeyer Flasks with Heavy Duty Rim, 1/pk', 'Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)', 'Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length']","Karter Scientific Glass Flask 5 Piece Set, Narrow Mouth Erlenmeyer, Borosilicate 3.3 Glass - 50ml, 150ml, 250ml, 500ml, 1L, 213B2","[1953, 2976, 1080, 1365, 2410]",1956,"['<a_94><b_221><c_88>', '<a_229><b_136><c_130>', '<a_94><b_195><c_69>', '<a_206><b_145><c_160>', '<a_180><b_221><c_238>']",<a_94><b_26><c_15>
A3019,"['Learn To Brew LLC Food Grade Vinyl Tubing - 10 feet 5/16 ID - 7/16 OD', 'Plastic Spring Tip Bottle Filler', '250ml Narrow Mouth Erlenmeyer Flask with Rubber Stoppers, Karter Scientific 213G20 (Pack of 8)', 'Lalvin ICV D-47 Wine Yeast (Pack of 10)', '1 X Glass Hydrometer Test Jar', 'Brew Tapper Triple Scale Hydrometer for Beer, Wine, Mead & Kombucha - Specific Gravity ABV Tester']",Silicone Sealant 100% RTV - 2.8 oz Squeeze Tube -Clear-,"[1417, 2778, 2223, 3425, 2296, 2532]",3194,"['<a_228><b_44><c_48>', '<a_150><b_150><c_226>', '<a_94><b_195><c_193>', '<a_150><b_50><c_248>', '<a_94><b_95><c_214>', '<a_94><b_254><c_11>']",<a_244><b_202><c_137>
A381,"['Irwin Tools UniBit 3/16-Inch to 1/2-Inch Step-Drill Bit, 1/4-Inch Shank (10232)']",Irwin Industrial Tools 10239CB Unibit 2-Steps Cobalt Step Drill Bit for 1/2-Inch and 3/4-Inch KO,[497],498,['<a_224><b_102><c_63>'],<a_224><b_34><c_148>
A6307,"['1000 qty 3/8"" Inch Steel Shot Slingshot Ammo Balls']","Adult & Infant CPR Mask Combo Kit with 2 Valves, MCR Medical",[2082],3041,['<a_71><b_207><c_25>'],<a_44><b_128><c_40>
A500,"['Gardner Bender 10-116 Terminal Spade, 12-10 AWG, Stud Sz 8-10, Yellow (50 pk)', 'Gardner Bender 10-116 Terminal Spade, 12-10 AWG, Stud Sz 8-10, Yellow (50 pk)', 'Install Bay RVBC825 Red Vinyl Butt Connector 8-Gauge, 25-Bag', 'Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft', 'Krazy Glue KG48348MR 5G Advance Prcisn Tip, Pack of 1, Multicolor', 'Krazy Glue KG98848R Instant Crazy Glue Color Change Brush 0.18-Ounce']","Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack","[1264, 1264, 1026, 168, 1233, 1595]",465,"['<a_67><b_187><c_189>', '<a_67><b_187><c_189>', '<a_67><b_140><c_0>', '<a_202><b_147><c_0>', '<a_165><b_149><c_2>', '<a_165><b_155><c_172>']",<a_71><b_122><c_150>
A3082,"['American Terminal E-FFR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects', 'American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects']",American Terminal E-FMB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects,"[58, 417]",418,"['<a_67><b_56><c_17>', '<a_67><b_56><c_2>']",<a_67><b_56><c_0>
A2973,"['Rutland Products 76C 500-Degree RTV High Heat Silicone Seal, 10.3-Ounce Cartridge, Clear', 'Heatshield Products 340410 Thermaflect Tape 4"" Wide x 10\' Heat Shield Tape']","Loc-Line Coolant Hose Component, Acetal Copolymer, Segment, 1/2"" Hose ID, 5-1/2"" Length (Pack of 2)","[212, 1878]",2581,"['<a_244><b_129><c_78>', '<a_79><b_9><c_17>']",<a_228><b_23><c_68>
A3170,['Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion'],"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",[84],341,['<a_104><b_186><c_66>'],<a_193><b_5><c_106>
A1244,"['3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', 'Country Brook Design | Black Sew on Hook and Loop (2 inch, 10 yards)', '3"" X 4"" 4-mil Clear Resealable Zipper Poly Shipping Bags (Qty=100)', 'Tongue Depressors, Sterile, Adult, Wood, 6""x0.6875"", 100/BX']","Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)","[200, 1485, 2038, 1496]",677,"['<a_206><b_9><c_216>', '<a_206><b_0><c_223>', '<a_210><b_9><c_46>', '<a_180><b_216><c_43>']",<a_44><b_46><c_248>
A3388,"['National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc', 'Bessey BVHW45 Homeowners Bench Vise', 'Pentek 150296 SW-3 Wrench for #10 Big Blue Housings', 'NTE Heat Shrink 2:1 Assorted Colors and Sizes 160 PCS']",Accessbuy 180-Piece Rubber Grommet Shop Assortment,"[495, 2710, 1525, 398]",1286,"['<a_71><b_69><c_199>', '<a_193><b_124><c_238>', '<a_52><b_209><c_25>', '<a_228><b_162><c_222>']",<a_71><b_201><c_34>
A2952,"['Medline HCS8715M Mini Oxygen Regulator, Latex Free, 0-15 Liters per Minute, 870 CGA Connection, Brass Sleeve', 'First Voice TS-3183 Sterile Self-Adherent Stretch Sensi-Wrap Bandage, 5 yds Length x 3"" Width (Pack of 10)', 'Prestige Medical Fluoride Scissor, Black, 7 1/2 Inch', 'Medline Skin integrity Wound Cleansers, 16 fl oz.']","Medline Skin integrity Wound Cleansers, 16 fl oz.","[3196, 1532, 1531, 1672]",1672,"['<a_52><b_169><c_22>', '<a_122><b_11><c_238>', '<a_180><b_41><c_58>', '<a_44><b_248><c_203>']",<a_44><b_248><c_203>
A119,"['Rubbermaid Commercial Products FG263100GRAY Rubbermaid Commercial Round Brute Container Lid, Gray, 32G']","Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",[526],119,['<a_210><b_156><c_215>'],<a_210><b_156><c_39>
A2056,"['Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'STEREN Grip-Clip Single Coaxial Cable Mounting Fastener Clips, 100ct Black', 'Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch', 'The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack', '520 Piece Electrical Terminal Assortment with Storage Box', 'URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size', 'Super Glue 15187 Super Glue, 12-Pack', 'Storehouse 67520 158 Pc Wire Connector Assortment', 'Vastar Titanium Step Drill Bit Set & Automatic Center Punch']",Rectorseal 97606 4-Ounce Ep-400 Epoxy Putty,"[130, 1336, 335, 37, 214, 176, 114, 579, 2483]",254,"['<a_202><b_52><c_171>', '<a_67><b_55><c_40>', '<a_193><b_33><c_227>', '<a_224><b_81><c_180>', '<a_67><b_156><c_55>', '<a_17><b_80><c_8>', '<a_165><b_214><c_252>', '<a_67><b_5><c_101>', '<a_224><b_186><c_87>']",<a_244><b_137><c_240>
